Trial;Time;Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GlobalCameraPosition;CameraForward;GazeStatus;CombinedGazeForward;CombinedGazePosition;CombinedGazeForwardGlobal;CombinedGazePositionGlobal;GazeHitObject;GazeHitPosition;GazeHitDistance;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability;isInDirectionTrigger;DirectionTriggerName;isInLandmarkTrigger;LandmarkTriggerName;IsLookingAtMap;MapLocalPos;MapLandmarkName
;4/14/2025 12:27:24 PM;1754109;1000236739978394838;63880230444269;(-0.119, 1.356, -0.526);(0.002, 0.990, -0.126, -0.060);(497.094, 1.856, 235.080);(-0.120, -0.250, -0.961);VALID;(0.005, 0.267, 0.964);(0.000, 0.000, 0.000);(-0.186, 0.037, -0.982);(497.094, 1.856, 235.080);None;(0.000, 0.000, 0.000);-1.000;62.175;VALID;(0.009, 0.291, 0.957);(-0.031, 0.000, 0.000);0.330;4.158;12.592;VALID;(0.001, 0.245, 0.969);(0.031, 0.000, 0.000);0.334;4.094;12.273;2;1;True;Segment1;True;LandmarkTrigger1;False;(0.000, 0.000, 0.000);None
;4/14/2025 12:27:24 PM;1754110;1000236739983395654;63880230444269;(-0.119, 1.356, -0.526);(0.002, 0.990, -0.126, -0.060);(497.094, 1.856, 235.080);(-0.120, -0.250, -0.961);VALID;(0.005, 0.267, 0.964);(0.000, 0.000, 0.000);(-0.186, 0.037, -0.982);(497.094, 1.856, 235.080);None;(0.000, 0.000, 0.000);-1.000;62.175;VALID;(0.009, 0.291, 0.957);(-0.031, 0.000, 0.000);0.330;4.150;12.592;VALID;(0.001, 0.245, 0.969);(0.031, 0.000, 0.000);0.333;4.091;12.273;2;1;True;Segment1;True;LandmarkTrigger1;False;(0.000, 0.000, 0.000);None
;4/14/2025 12:27:24 PM;1754111;1000236739988396491;63880230444269;(-0.119, 1.356, -0.526);(0.002, 0.990, -0.126, -0.060);(497.094, 1.856, 235.080);(-0.120, -0.250, -0.961);VALID;(0.005, 0.267, 0.964);(0.000, 0.000, 0.000);(-0.186, 0.037, -0.982);(497.094, 1.856, 235.080);None;(0.000, 0.000, 0.000);-1.000;62.175;VALID;(0.009, 0.291, 0.957);(-0.031, 0.000, 0.000);0.329;4.144;12.592;VALID;(0.001, 0.245, 0.969);(0.031, 0.000, 0.000);0.333;4.089;12.273;2;1;True;Segment1;True;LandmarkTrigger1;False;(0.000, 0.000, 0.000);None
;4/14/2025 12:27:24 PM;1754112;1000236739993397289;63880230444270;(-0.119, 1.356, -0.526);(0.002, 0.990, -0.126, -0.060);(497.094, 1.856, 235.080);(-0.120, -0.250, -0.961);VALID;(0.005, 0.267, 0.964);(0.000, 0.000, 0.000);(-0.186, 0.037, -0.982);(497.094, 1.856, 235.080);None;(0.000, 0.000, 0.000);-1.000;62.175;VALID;(0.009, 0.291, 0.957);(-0.031, 0.000, 0.000);0.329;4.140;12.592;VALID;(0.001, 0.246, 0.969);(0.031, 0.000, 0.000);0.333;4.088;12.273;2;1;True;Segment1;True;LandmarkTrigger1;False;(0.000, 0.000, 0.000);None
;4/14/2025 12:27:24 PM;1754113;1000236739998398079;63880230444270;(-0.119, 1.356, -0.526);(0.002, 0.990, -0.126, -0.060);(497.094, 1.856, 235.080);(-0.120, -0.250, -0.961);VALID;(0.005, 0.267, 0.964);(0.000, 0.000, 0.000);(-0.186, 0.037, -0.982);(497.094, 1.856, 235.080);None;(0.000, 0.000, 0.000);-1.000;62.175;VALID;(0.009, 0.291, 0.957);(-0.031, 0.000, 0.000);0.328;4.133;12.592;VALID;(0.001, 0.246, 0.969);(0.031, 0.000, 0.000);0.333;4.086;12.273;2;1;True;Segment1;True;LandmarkTrigger1;False;(0.000, 0.000, 0.000);None
;4/14/2025 12:27:24 PM;1754114;1000236740003398876;63880230444270;(-0.119, 1.356, -0.526);(0.002, 0.990, -0.126, -0.060);(497.094, 1.856, 235.080);(-0.120, -0.250, -0.961);VALID;(0.005, 0.268, 0.964);(0.000, 0.000, 0.000);(-0.186, 0.037, -0.982);(497.094, 1.856, 235.080);None;(0.000, 0.000, 0.000);-1.000;62.175;VALID;(0.009, 0.291, 0.957);(-0.031, 0.000, 0.000);0.328;4.126;12.592;VALID;(0.001, 0.246, 0.969);(0.031, 0.000, 0.000);0.333;4.082;12.273;2;1;True;Segment1;True;LandmarkTrigger1;False;(0.000, 0.000, 0.000);None
;4/14/2025 12:27:24 PM;1754115;1000236740008399679;63880230444270;(-0.119, 1.356, -0.526);(0.002, 0.990, -0.126, -0.060);(497.094, 1.856, 235.080);(-0.120, -0.250, -0.961);VALID;(0.005, 0.268, 0.963);(0.000, 0.000, 0.000);(-0.186, 0.037, -0.982);(497.094, 1.856, 235.080);None;(0.000, 0.000, 0.000);-1.000;62.175;VALID;(0.009, 0.291, 0.957);(-0.031, 0.000, 0.000);0.327;4.119;12.592;VALID;(0.001, 0.246, 0.969);(0.031, 0.000, 0.000);0.333;4.081;12.273;2;1;True;Segment1;True;LandmarkTrigger1;False;(0.000, 0.000, 0.000);None
;4/14/2025 12:27:24 PM;1754116;1000236740013400482;63880230444270;(-0.119, 1.356, -0.526);(0.002, 0.990, -0.126, -0.060);(497.094, 1.856, 235.080);(-0.120, -0.250, -0.961);VALID;(0.005, 0.268, 0.963);(0.000, 0.000, 0.000);(-0.186, 0.037, -0.982);(497.094, 1.856, 235.080);None;(0.000, 0.000, 0.000);-1.000;62.175;VALID;(0.009, 0.291, 0.957);(-0.031, 0.000, 0.000);0.327;4.115;12.592;VALID;(0.000, 0.247, 0.969);(0.031, 0.000, 0.000);0.332;4.080;12.273;2;1;True;Segment1;True;LandmarkTrigger1;False;(0.000, 0.000, 0.000);None
;4/14/2025 12:27:24 PM;1754117;1000236740018401287;63880230444270;(-0.119, 1.356, -0.526);(0.002, 0.990, -0.126, -0.060);(497.094, 1.856, 235.080);(-0.120, -0.250, -0.961);VALID;(0.005, 0.268, 0.963);(0.000, 0.000, 0.000);(-0.186, 0.037, -0.982);(497.094, 1.856, 235.080);None;(0.000, 0.000, 0.000);-1.000;62.175;VALID;(0.009, 0.291, 0.957);(-0.031, 0.000, 0.000);0.326;4.111;12.592;VALID;(0.000, 0.247, 0.969);(0.031, 0.000, 0.000);0.332;4.078;12.273;2;1;True;Segment1;True;LandmarkTrigger1;False;(0.000, 0.000, 0.000);None
;4/14/2025 12:27:24 PM;1754118;1000236740023402164;63880230444270;(-0.119, 1.356, -0.526);(0.002, 0.990, -0.126, -0.060);(497.094, 1.856, 235.080);(-0.120, -0.250, -0.961);VALID;(0.005, 0.268, 0.963);(0.000, 0.000, 0.000);(-0.186, 0.037, -0.982);(497.094, 1.856, 235.080);None;(0.000, 0.000, 0.000);-1.000;62.175;VALID;(0.009, 0.291, 0.957);(-0.031, 0.000, 0.000);0.326;4.105;12.592;VALID;(0.000, 0.247, 0.969);(0.031, 0.000, 0.000);0.332;4.075;12.273;2;1;True;Segment1;True;LandmarkTrigger1;False;(0.000, 0.000, 0.000);None
;4/14/2025 12:27:24 PM;1754119;1000236740028402980;63880230444270;(-0.119, 1.356, -0.526);(0.002, 0.990, -0.126, -0.060);(497.094, 1.856, 235.080);(-0.120, -0.250, -0.961);VALID;(0.005, 0.269, 0.963);(0.000, 0.000, 0.000);(-0.186, 0.037, -0.982);(497.094, 1.856, 235.080);None;(0.000, 0.000, 0.000);-1.000;62.175;VALID;(0.009, 0.291, 0.957);(-0.031, 0.000, 0.000);0.326;4.099;12.592;VALID;(0.000, 0.247, 0.969);(0.031, 0.000, 0.000);0.332;4.072;12.273;2;1;True;Segment1;True;LandmarkTrigger1;False;(0.000, 0.000, 0.000);None
;4/14/2025 12:27:24 PM;1754120;1000236740033403863;63880230444270;(-0.119, 1.356, -0.526);(0.002, 0.990, -0.126, -0.060);(497.094, 1.856, 235.080);(-0.120, -0.250, -0.961);VALID;(0.005, 0.269, 0.963);(0.000, 0.000, 0.000);(-0.186, 0.037, -0.982);(497.094, 1.856, 235.080);None;(0.000, 0.000, 0.000);-1.000;62.175;VALID;(0.009, 0.291, 0.957);(-0.031, 0.000, 0.000);0.325;4.093;12.592;VALID;(0.000, 0.248, 0.969);(0.031, 0.000, 0.000);0.331;4.065;12.273;2;1;True;Segment1;True;LandmarkTrigger1;False;(0.000, 0.000, 0.000);None
;4/14/2025 12:27:24 PM;1754121;1000236740038404657;63880230444270;(-0.119, 1.356, -0.526);(0.002, 0.990, -0.126, -0.060);(497.094, 1.856, 235.080);(-0.120, -0.250, -0.961);VALID;(0.005, 0.269, 0.963);(0.000, 0.000, 0.000);(-0.186, 0.037, -0.982);(497.094, 1.856, 235.080);None;(0.000, 0.000, 0.000);-1.000;62.175;VALID;(0.009, 0.292, 0.957);(-0.031, 0.000, 0.000);0.324;4.085;12.592;VALID;(0.000, 0.248, 0.969);(0.031, 0.000, 0.000);0.331;4.058;12.273;2;1;True;Segment1;True;LandmarkTrigger1;False;(0.000, 0.000, 0.000);None
;4/14/2025 12:27:24 PM;1754122;1000236740043405441;63880230444270;(-0.119, 1.356, -0.526);(0.002, 0.990, -0.126, -0.060);(497.094, 1.856, 235.080);(-0.120, -0.250, -0.961);VALID;(0.005, 0.269, 0.963);(0.000, 0.000, 0.000);(-0.186, 0.037, -0.982);(497.094, 1.856, 235.080);None;(0.000, 0.000, 0.000);-1.000;62.175;VALID;(0.009, 0.292, 0.957);(-0.031, 0.000, 0.000);0.323;4.073;12.592;VALID;(0.000, 0.248, 0.969);(0.031, 0.000, 0.000);0.330;4.052;12.273;2;1;True;Segment1;True;LandmarkTrigger1;False;(0.000, 0.000, 0.000);None
;4/14/2025 12:27:24 PM;1754123;1000236740048406237;63880230444270;(-0.119, 1.356, -0.526);(0.002, 0.990, -0.126, -0.060);(497.094, 1.856, 235.080);(-0.120, -0.250, -0.961);VALID;(0.007, 0.270, 0.963);(0.000, 0.000, 0.000);(-0.186, 0.037, -0.982);(497.094, 1.856, 235.080);None;(0.000, 0.000, 0.000);-1.000;62.175;VALID;(0.013, 0.292, 0.956);(-0.031, 0.000, 0.000);0.324;4.074;12.592;VALID;(0.002, 0.248, 0.969);(0.031, 0.000, 0.000);0.328;4.022;12.273;2;0.4802473;True;Segment1;True;LandmarkTrigger1;False;(0.000, 0.000, 0.000);None
;4/14/2025 12:27:24 PM;1754124;1000236740053406975;63880230444270;(-0.119, 1.356, -0.526);(0.002, 0.990, -0.126, -0.060);(497.094, 1.856, 235.080);(-0.120, -0.250, -0.961);VALID;(0.014, 0.270, 0.963);(0.000, 0.000, 0.000);(-0.186, 0.037, -0.982);(497.094, 1.856, 235.080);None;(0.000, 0.000, 0.000);-1.000;62.175;VALID;(0.020, 0.294, 0.956);(-0.031, 0.000, 0.000);0.321;4.043;12.592;VALID;(0.007, 0.249, 0.968);(0.031, 0.000, 0.000);0.328;4.023;12.273;2;0.2587017;True;Segment1;True;LandmarkTrigger1;False;(0.000, 0.000, 0.000);None
;4/14/2025 12:27:24 PM;1754125;1000236740058407760;63880230444270;(-0.119, 1.356, -0.526);(0.002, 0.990, -0.126, -0.060);(497.094, 1.856, 235.080);(-0.120, -0.250, -0.961);VALID;(0.020, 0.271, 0.962);(0.000, 0.000, 0.000);(-0.186, 0.037, -0.982);(497.094, 1.856, 235.080);None;(0.000, 0.000, 0.000);-1.000;62.175;VALID;(0.027, 0.295, 0.955);(-0.031, 0.000, 0.000);0.320;4.024;12.592;VALID;(0.013, 0.249, 0.968);(0.031, 0.000, 0.000);0.327;4.014;12.273;2;0.1840046;True;Segment1;True;LandmarkTrigger1;False;(0.000, 0.000, 0.000);None
;4/14/2025 12:27:24 PM;1754126;1000236740063408547;63880230444270;(-0.119, 1.356, -0.526);(0.002, 0.990, -0.126, -0.060);(497.094, 1.856, 235.080);(-0.120, -0.250, -0.961);VALID;(0.028, 0.271, 0.962);(0.000, 0.000, 0.000);(-0.186, 0.037, -0.982);(497.094, 1.856, 235.080);None;(0.000, 0.000, 0.000);-1.000;62.175;VALID;(0.037, 0.297, 0.954);(-0.031, 0.000, 0.000);0.319;4.014;12.592;VALID;(0.019, 0.249, 0.968);(0.031, 0.000, 0.000);0.327;4.011;12.273;0.399734;0.06355526;True;Segment1;True;LandmarkTrigger1;False;(0.000, 0.000, 0.000);None
;4/14/2025 12:27:24 PM;1754127;1000236740068409264;63880230444270;(-0.119, 1.356, -0.526);(0.002, 0.990, -0.126, -0.060);(497.094, 1.856, 235.080);(-0.120, -0.250, -0.961);VALID;(0.034, 0.273, 0.961);(0.000, 0.000, 0.000);(-0.186, 0.037, -0.982);(497.094, 1.856, 235.080);None;(0.000, 0.000, 0.000);-1.000;62.175;VALID;(0.045, 0.300, 0.953);(-0.031, 0.000, 0.000);0.318;4.007;12.592;VALID;(0.024, 0.249, 0.968);(0.031, 0.000, 0.000);0.327;4.008;12.273;0.3943249;0;True;Segment1;True;LandmarkTrigger1;False;(0.000, 0.000, 0.000);None
;4/14/2025 12:27:24 PM;1754128;1000236740073410062;63880230444270;(-0.119, 1.356, -0.526);(0.002, 0.990, -0.126, -0.060);(497.094, 1.856, 235.080);(-0.120, -0.250, -0.961);VALID;(0.040, 0.275, 0.961);(0.000, 0.000, 0.000);(-0.186, 0.037, -0.982);(497.094, 1.856, 235.080);None;(0.000, 0.000, 0.000);-1.000;62.175;VALID;(0.051, 0.303, 0.952);(-0.031, 0.000, 0.000);0.318;4.002;12.592;VALID;(0.029, 0.250, 0.968);(0.031, 0.000, 0.000);0.326;4.005;12.273;0.3814441;0;True;Segment1;True;LandmarkTrigger1;False;(0.000, 0.000, 0.000);None
;4/14/2025 12:27:24 PM;1754129;1000236740078410846;63880230444270;(-0.119, 1.356, -0.526);(0.002, 0.990, -0.126, -0.060);(497.094, 1.856, 235.080);(-0.120, -0.250, -0.961);VALID;(0.045, 0.276, 0.960);(0.000, 0.000, 0.000);(-0.186, 0.037, -0.982);(497.094, 1.856, 235.080);None;(0.000, 0.000, 0.000);-1.000;62.175;VALID;(0.056, 0.306, 0.950);(-0.031, 0.000, 0.000);0.318;3.998;12.592;VALID;(0.033, 0.250, 0.968);(0.031, 0.000, 0.000);0.326;4.003;12.273;0.3665266;0;True;Segment1;True;LandmarkTrigger1;False;(0.000, 0.000, 0.000);None
;4/14/2025 12:27:24 PM;1754130;1000236740083411945;63880230444270;(-0.119, 1.356, -0.526);(0.002, 0.990, -0.126, -0.060);(497.094, 1.856, 235.080);(-0.120, -0.250, -0.961);VALID;(0.049, 0.278, 0.959);(0.000, 0.000, 0.000);(-0.186, 0.037, -0.982);(497.094, 1.856, 235.080);None;(0.000, 0.000, 0.000);-1.000;62.175;VALID;(0.060, 0.308, 0.949);(-0.031, 0.000, 0.000);0.317;3.996;12.592;VALID;(0.037, 0.251, 0.967);(0.031, 0.000, 0.000);0.326;4.003;12.273;0.35042;0;True;Segment1;True;LandmarkTrigger1;False;(0.000, 0.000, 0.000);None
;4/14/2025 12:27:24 PM;1754131;1000236740088412722;63880230444270;(-0.119, 1.356, -0.526);(0.002, 0.990, -0.126, -0.060);(497.094, 1.856, 235.080);(-0.120, -0.250, -0.961);VALID;(0.052, 0.279, 0.959);(0.000, 0.000, 0.000);(-0.186, 0.037, -0.982);(497.094, 1.856, 235.080);None;(0.000, 0.000, 0.000);-1.000;62.175;VALID;(0.064, 0.310, 0.949);(-0.031, 0.000, 0.000);0.317;3.995;12.592;VALID;(0.041, 0.250, 0.967);(0.031, 0.000, 0.000);0.326;4.002;12.273;0.3218562;0;True;Segment1;True;LandmarkTrigger1;False;(0.000, 0.000, 0.000);None
;4/14/2025 12:27:24 PM;1754132;1000236740093413534;63880230444270;(-0.119, 1.356, -0.526);(0.002, 0.990, -0.126, -0.060);(497.094, 1.856, 235.080);(-0.120, -0.250, -0.961);VALID;(0.055, 0.280, 0.958);(0.000, 0.000, 0.000);(-0.186, 0.037, -0.982);(497.094, 1.856, 235.080);None;(0.000, 0.000, 0.000);-1.000;62.175;VALID;(0.066, 0.312, 0.948);(-0.031, 0.000, 0.000);0.317;3.994;12.592;VALID;(0.044, 0.251, 0.967);(0.031, 0.000, 0.000);0.325;3.989;12.273;0.2980768;0;True;Segment1;True;LandmarkTrigger1;False;(0.000, 0.000, 0.000);None
;4/14/2025 12:27:24 PM;1754133;1000236740098414323;63880230444270;(-0.119, 1.356, -0.526);(0.002, 0.990, -0.126, -0.060);(497.094, 1.856, 235.080);(-0.120, -0.250, -0.961);VALID;(0.058, 0.280, 0.958);(0.000, 0.000, 0.000);(-0.186, 0.037, -0.982);(497.094, 1.856, 235.080);None;(0.000, 0.000, 0.000);-1.000;62.175;VALID;(0.068, 0.313, 0.947);(-0.031, 0.000, 0.000);0.317;3.993;12.592;VALID;(0.047, 0.250, 0.967);(0.031, 0.000, 0.000);0.325;3.984;12.273;0.2774637;0;True;Segment1;True;LandmarkTrigger1;False;(0.000, 0.000, 0.000);None
;4/14/2025 12:27:24 PM;1754134;1000236740103415093;63880230444270;(-0.119, 1.356, -0.526);(0.002, 0.990, -0.126, -0.060);(497.094, 1.856, 235.080);(-0.120, -0.250, -0.961);VALID;(0.060, 0.281, 0.958);(0.000, 0.000, 0.000);(-0.186, 0.037, -0.982);(497.094, 1.856, 235.080);None;(0.000, 0.000, 0.000);-1.000;62.175;VALID;(0.070, 0.314, 0.947);(-0.031, 0.000, 0.000);0.317;3.992;12.592;VALID;(0.049, 0.251, 0.967);(0.031, 0.000, 0.000);0.324;3.982;12.273;0.2647024;0;True;Segment1;True;LandmarkTrigger1;False;(0.000, 0.000, 0.000);None
;4/14/2025 12:27:24 PM;1754135;1000236740108415848;63880230444270;(-0.119, 1.356, -0.526);(0.002, 0.990, -0.126, -0.060);(497.094, 1.856, 235.080);(-0.120, -0.250, -0.961);VALID;(0.061, 0.282, 0.957);(0.000, 0.000, 0.000);(-0.186, 0.037, -0.982);(497.094, 1.856, 235.080);None;(0.000, 0.000, 0.000);-1.000;62.175;VALID;(0.071, 0.315, 0.946);(-0.031, 0.000, 0.000);0.317;3.991;12.592;VALID;(0.050, 0.251, 0.967);(0.031, 0.000, 0.000);0.324;3.981;12.273;0.2653879;0;True;Segment1;True;LandmarkTrigger1;False;(0.000, 0.000, 0.000);None
;4/14/2025 12:27:24 PM;1754136;1000236740113416617;63880230444270;(-0.119, 1.356, -0.526);(0.002, 0.990, -0.126, -0.060);(497.094, 1.856, 235.080);(-0.120, -0.250, -0.961);VALID;(0.061, 0.283, 0.957);(0.000, 0.000, 0.000);(-0.186, 0.037, -0.982);(497.094, 1.856, 235.080);None;(0.000, 0.000, 0.000);-1.000;62.175;VALID;(0.072, 0.315, 0.946);(-0.031, 0.000, 0.000);0.317;3.989;12.592;VALID;(0.051, 0.251, 0.967);(0.031, 0.000, 0.000);0.324;3.981;12.273;0.2676171;0;True;Segment1;True;LandmarkTrigger1;False;(0.000, 0.000, 0.000);None
;4/14/2025 12:27:24 PM;1754137;1000236740118417368;63880230444270;(-0.119, 1.356, -0.526);(0.002, 0.990, -0.126, -0.060);(497.094, 1.856, 235.080);(-0.120, -0.250, -0.961);VALID;(0.062, 0.283, 0.957);(0.000, 0.000, 0.000);(-0.186, 0.037, -0.982);(497.094, 1.856, 235.080);None;(0.000, 0.000, 0.000);-1.000;62.175;VALID;(0.073, 0.316, 0.946);(-0.031, 0.000, 0.000);0.317;3.988;12.592;VALID;(0.052, 0.251, 0.966);(0.031, 0.000, 0.000);0.324;3.981;12.273;0.2619493;0;True;Segment1;True;LandmarkTrigger1;False;(0.000, 0.000, 0.000);None
;4/14/2025 12:27:24 PM;1754138;1000236740123418051;63880230444270;(-0.119, 1.356, -0.526);(0.002, 0.990, -0.126, -0.060);(497.094, 1.856, 235.080);(-0.120, -0.250, -0.961);VALID;(0.063, 0.284, 0.957);(0.000, 0.000, 0.000);(-0.186, 0.037, -0.982);(497.094, 1.856, 235.080);None;(0.000, 0.000, 0.000);-1.000;62.175;VALID;(0.073, 0.316, 0.946);(-0.031, 0.000, 0.000);0.317;3.987;12.592;VALID;(0.053, 0.252, 0.966);(0.031, 0.000, 0.000);0.324;3.981;12.273;0.2551581;0;True;Segment1;True;LandmarkTrigger1;False;(0.000, 0.000, 0.000);None
;4/14/2025 12:27:24 PM;1754139;1000236740128418826;63880230444270;(-0.119, 1.356, -0.526);(0.002, 0.990, -0.126, -0.060);(497.094, 1.856, 235.080);(-0.120, -0.250, -0.961);VALID;(0.064, 0.284, 0.957);(0.000, 0.000, 0.000);(-0.186, 0.037, -0.982);(497.094, 1.856, 235.080);None;(0.000, 0.000, 0.000);-1.000;62.175;VALID;(0.074, 0.317, 0.946);(-0.031, 0.000, 0.000);0.316;3.985;12.592;VALID;(0.054, 0.252, 0.966);(0.031, 0.000, 0.000);0.324;3.978;12.273;0.2485847;0;True;Segment1;True;LandmarkTrigger1;False;(0.000, 0.000, 0.000);None
;4/14/2025 12:27:24 PM;1754140;1000236740133419562;63880230444270;(-0.119, 1.356, -0.526);(0.002, 0.990, -0.126, -0.060);(497.094, 1.856, 235.080);(-0.120, -0.250, -0.961);VALID;(0.064, 0.284, 0.957);(0.000, 0.000, 0.000);(-0.186, 0.037, -0.982);(497.094, 1.856, 235.080);None;(0.000, 0.000, 0.000);-1.000;62.175;VALID;(0.074, 0.317, 0.946);(-0.031, 0.000, 0.000);0.316;3.984;12.592;VALID;(0.054, 0.252, 0.966);(0.031, 0.000, 0.000);0.324;3.978;12.273;0.2536804;0;True;Segment1;True;LandmarkTrigger1;False;(0.000, 0.000, 0.000);None
;4/14/2025 12:27:24 PM;1754141;1000236740138420311;63880230444270;(-0.119, 1.356, -0.526);(0.002, 0.990, -0.126, -0.060);(497.094, 1.856, 235.080);(-0.120, -0.250, -0.961);VALID;(0.065, 0.284, 0.957);(0.000, 0.000, 0.000);(-0.186, 0.037, -0.982);(497.094, 1.856, 235.080);None;(0.000, 0.000, 0.000);-1.000;62.175;VALID;(0.075, 0.317, 0.945);(-0.031, 0.000, 0.000);0.316;3.982;12.592;VALID;(0.054, 0.252, 0.966);(0.031, 0.000, 0.000);0.324;3.978;12.273;0.2484415;0;True;Segment1;True;LandmarkTrigger1;False;(0.000, 0.000, 0.000);None
;4/14/2025 12:27:24 PM;1754142;1000236740143421023;63880230444272;(-0.119, 1.356, -0.526);(0.002, 0.990, -0.126, -0.060);(497.094, 1.856, 235.080);(-0.120, -0.250, -0.961);VALID;(0.065, 0.284, 0.957);(0.000, 0.000, 0.000);(-0.186, 0.037, -0.982);(497.094, 1.856, 235.080);None;(0.000, 0.000, 0.000);-1.000;62.175;VALID;(0.075, 0.317, 0.945);(-0.031, 0.000, 0.000);0.316;3.981;12.592;VALID;(0.054, 0.252, 0.966);(0.031, 0.000, 0.000);0.324;3.978;12.273;0.2516294;0.05755344;True;Segment1;True;LandmarkTrigger1;False;(0.000, 0.000, 0.000);None
;4/14/2025 12:27:24 PM;1754143;1000236740148421773;63880230444272;(-0.119, 1.356, -0.526);(0.002, 0.990, -0.126, -0.060);(497.094, 1.856, 235.080);(-0.120, -0.250, -0.961);VALID;(0.065, 0.284, 0.957);(0.000, 0.000, 0.000);(-0.186, 0.037, -0.982);(497.094, 1.856, 235.080);None;(0.000, 0.000, 0.000);-1.000;62.175;VALID;(0.075, 0.317, 0.945);(-0.031, 0.000, 0.000);0.316;3.979;12.592;VALID;(0.055, 0.252, 0.966);(0.031, 0.000, 0.000);0.324;3.978;12.273;0.2526441;0.2355136;True;Segment1;True;LandmarkTrigger1;False;(0.000, 0.000, 0.000);None
;4/14/2025 12:27:24 PM;1754144;1000236740153422496;63880230444272;(-0.119, 1.356, -0.526);(0.002, 0.990, -0.126, -0.060);(497.094, 1.856, 235.080);(-0.120, -0.250, -0.961);VALID;(0.065, 0.284, 0.956);(0.000, 0.000, 0.000);(-0.186, 0.037, -0.982);(497.094, 1.856, 235.080);None;(0.000, 0.000, 0.000);-1.000;62.175;VALID;(0.076, 0.317, 0.945);(-0.031, 0.000, 0.000);0.316;3.978;12.592;VALID;(0.055, 0.252, 0.966);(0.031, 0.000, 0.000);0.324;3.978;12.273;0.2570305;0.2816643;True;Segment1;True;LandmarkTrigger1;False;(0.000, 0.000, 0.000);None
;4/14/2025 12:27:24 PM;1754145;1000236740158423236;63880230444272;(-0.119, 1.356, -0.526);(0.002, 0.990, -0.126, -0.060);(497.094, 1.856, 235.080);(-0.120, -0.250, -0.961);VALID;(0.066, 0.284, 0.956);(0.000, 0.000, 0.000);(-0.186, 0.037, -0.982);(497.094, 1.856, 235.080);None;(0.000, 0.000, 0.000);-1.000;62.175;VALID;(0.076, 0.317, 0.945);(-0.031, 0.000, 0.000);0.316;3.976;12.592;VALID;(0.055, 0.252, 0.966);(0.031, 0.000, 0.000);0.324;3.978;12.273;0.2560779;0.3620818;True;Segment1;True;LandmarkTrigger1;False;(0.000, 0.000, 0.000);None
;4/14/2025 12:27:24 PM;1754146;1000236740163427456;63880230444273;(-0.119, 1.356, -0.526);(0.002, 0.990, -0.126, -0.060);(497.094, 1.856, 235.080);(-0.120, -0.250, -0.961);VALID;(0.066, 0.284, 0.957);(0.000, 0.000, 0.000);(-0.186, 0.037, -0.982);(497.094, 1.856, 235.080);None;(0.000, 0.000, 0.000);-1.000;62.175;VALID;(0.076, 0.317, 0.945);(-0.031, 0.000, 0.000);0.316;3.975;12.592;VALID;(0.055, 0.252, 0.966);(0.031, 0.000, 0.000);0.324;3.976;12.273;0.2570518;0.5335718;True;Segment1;True;LandmarkTrigger1;False;(0.000, 0.000, 0.000);None
;4/14/2025 12:27:24 PM;1754147;1000236740168431616;63880230444273;(-0.119, 1.356, -0.526);(0.002, 0.990, -0.126, -0.060);(497.094, 1.856, 235.080);(-0.120, -0.250, -0.961);VALID;(0.066, 0.284, 0.956);(0.000, 0.000, 0.000);(-0.186, 0.037, -0.982);(497.094, 1.856, 235.080);None;(0.000, 0.000, 0.000);-1.000;62.175;VALID;(0.077, 0.317, 0.945);(-0.031, 0.000, 0.000);0.316;3.974;12.592;VALID;(0.056, 0.252, 0.966);(0.031, 0.000, 0.000);0.324;3.975;12.273;0.2615876;0.4792705;True;Segment1;True;LandmarkTrigger1;False;(0.000, 0.000, 0.000);None
;4/14/2025 12:27:24 PM;1754148;1000236740173435775;63880230444273;(-0.119, 1.356, -0.526);(0.002, 0.990, -0.126, -0.060);(497.094, 1.856, 235.080);(-0.120, -0.250, -0.961);VALID;(0.066, 0.284, 0.956);(0.000, 0.000, 0.000);(-0.186, 0.037, -0.982);(497.094, 1.856, 235.080);None;(0.000, 0.000, 0.000);-1.000;62.175;VALID;(0.077, 0.317, 0.945);(-0.031, 0.000, 0.000);0.316;3.974;12.592;VALID;(0.056, 0.252, 0.966);(0.031, 0.000, 0.000);0.324;3.975;12.273;0.2646023;0.431334;True;Segment1;True;LandmarkTrigger1;False;(0.000, 0.000, 0.000);None
